-1120878706,5458
1603793599,5418
1220603161,5413
745859350,5369
-321297827,5344
245571644,5334
1640182233,5321
-917423069,5305
10598624,5299
246074574,5287
1999274292,5282
-1671163015,5239
-300897087,5214
-804938944,5211
1494490930,5174
545297208,5112
18181164,4932
-1581349906,4904
350799583,4885
-1378473449,4825
-2139019486,4798
1294681814,4742
1791441358,4733
-956335747,4721
-1780207592,4695
158450828,4679
196577202,4612
-1497115661,4597
536100189,4578
132258958,4563
563196907,4544
1306179038,4501
1168939894,4499
-163784462,4487
-1433725945,4481
655670056,4402
-1516063049,4399
-1256397705,4399
-691084051,4394
-1392793175,4387
-1564722004,4352
-664522431,4331
-1554946752,4315
370641531,4301
1789422185,4285
463555933,4282
-1401947002,4271
-1257013608,4268
-1250911935,4089
-1118480195,4079
1652129610,4065
-1281724957,4043
342530606,4032
-21762648,3964
1010901208,3952
-1897553644,3949
-1021864732,3905
-443055867,3869
-1023233565,3854
-1727490311,3853
-94524707,3796
-2041911708,3758
1508360307,3747
-49195522,3741
231329402,3704
-1568699211,3678
914181176,3639
-1578027197,3636
644325126,3619
-1526571542,3565
-560782095,3462
-1188771593,3454
228132690,3450
-657758608,3441
-807125993,3430
1263377802,3408
1709173937,3380
1308575927,3373
-1744881484,3352
-52944962,3345
-463411620,3344
305348547,3343
300484534,3341
354277126,3315
-97564817,3297
-748324402,3274
1782981793,3270
940085662,3248
-1560656587,3239
-1256196072,3235
410024113,3195
-925837819,3180
264249506,3163
-1887172062,3133
-200749329,3089
1435753150,3055
1884992462,3045
789596317,3041
1356929695,3019
-1966770035,3017
-1577833983,3017
-356666295,3010
-1864661266,2960
1823077159,2921
1332503551,2911
-1312419081,2892
1892782227,2869
-155485315,2865
462611072,2863
659211625,2842
120619887,2817
-1388861031,2749
-660458788,2732
-1701240408,2730
767339317,2714
-245392830,2710
-244449820,2678
-811309730,2656
-1933771657,2621
691306272,2618
666003602,2605
-242331066,2601
-1343628426,2587
75063063,2581
-896090603,2578
-1567825342,2562
1317244094,2558
-320787863,2547
842276857,2528
-1731871699,2479
-2133323247,2479
-1275855132,2475
-235040561,2470
-1093271032,2466
1701649955,2462
409208098,2456
-1214217271,2450
-1821729713,2429
824000500,2417
-277556717,2408
983080438,2385
-787409586,2383
-1841116985,2378
111732803,2364
-653853854,2320
-1745383857,2303
446263596,2289
-29106753,2287
-541867142,2270
1326249812,2268
59345787,2262
1393077348,2256
-335589709,2255
1430097574,2238
1413055827,2232
1969782018,2226
-520532102,2223
981474793,2215
2070537028,2212
1513151684,2208
-262638776,2202
1632872543,2197
101513828,2192
-1722933906,2179
442925833,2172
-993097714,2171
-729413934,2168
1855903607,2148
-1503879252,2120
262548325,2101
-62795879,2097
-915105022,2092
-1084054473,2081
2088290951,2045
842219632,2042
-1647326983,2034
-1644309367,2034
1458185178,2026
-1062537229,2001
-547210426,1993
-864726352,1974
-1367146940,1968
578578902,1965
307168312,1961
-332790882,1958
559418786,1943
-736820189,1940
-1633799228,1936
1322215693,1929
-243014408,1923
-99935602,1902
1225276033,1899
-2147381055,1886
-1136295684,1879
-1239540083,1873
-876783879,1868
1947625674,1866
1348445245,1835
-342819114,1832
587118306,1823
319507982,1813
-507545699,1806
560569840,1806
-771225764,1803
-553121210,1801
-1170707695,1798
-882936786,1790
1691155501,1784
-1364509667,1779
-125331348,1776
158411438,1775
481292359,1771
-2005607899,1755
-1708214701,1723
-1366406416,1720
-441366869,1710
-1556672553,1708
-300649608,1697
793883667,1687
-213191717,1683
-1547543319,1680
43476549,1664
1657872157,1664
215613728,1660
-2084546827,1642
870681895,1638
962434379,1632
-708488370,1630
-949731803,1629
1712309810,1625
917449758,1622
-179885701,1615
-804764168,1611
-1590010626,1603
1217762273,1602
-1055823443,1602
609653813,1601
-225664822,1593
-363968613,1589
232112648,1588
1085399144,1576
504260534,1575
-2121309006,1573
-1892338325,1571
1363039913,1568
75452485,1567
-939907933,1565
-1040251594,1560
1945825913,1557
34257679,1556
1160852235,1554
-278279551,1552
1303750714,1550
-80599468,1543
1947615375,1538
-1574615424,1528
1283952096,1525
498623529,1519
-1132595120,1502
1333101606,1501
727425960,1495
-332104989,1491
-1303351478,1479
54382018,1462
1260147198,1459
1164615887,1456
495786173,1455
1963846685,1454
-966036480,1446
-1838622678,1442
-997741683,1440
314335508,1426
-304695270,1417
-748293227,1414
250728731,1410
1271742010,1409
-1744269530,1401
1425678883,1401
-740590166,1388
1238140398,1373
-1230067319,1368
1187890260,1366
-672162705,1365
1535223232,1364
-496785728,1364
-1294853261,1364
1689846753,1357
1832762783,1349
-1175359767,1343
-72585265,1334
235434076,1325
-1819347983,1308
-1265902003,1306
1683155154,1301
-1514472071,1301
1228837990,1300
619870176,1298
-959971364,1295
-1827580623,1295
-793797440,1285
-491061095,1282
1593008639,1280
2033169897,1277
1794318570,1270
-1813722844,1264
-1600005099,1262
113814394,1262
-210646254,1261
503699837,1256
-1225252495,1254
-705005928,1251
-1279318855,1250
-495268290,1246
-885135538,1233
1600797805,1231
-381938872,1227
-430107264,1226
-1881540238,1222
1490233897,1212
1938149607,1189
577547935,1188
-916217335,1181
527269127,1178
-186074983,1177
1040583478,1177
1409807909,1176
2027351413,1171
-1296591702,1168
2029826456,1168
425883053,1164
-1105914096,1161
-1114675669,1160
1996388140,1151
-1848375347,1148
269000989,1145
-1939892025,1142
320547186,1135
-1057996794,1133
-446834057,1126
-990907902,1124
-45284310,1120
1742931703,1117
1120015840,1113
-342320226,1109
-2107315761,1109
2102942856,1107
-2131803290,1104
1637970570,1102
-887536398,1097
1933088484,1097
-411934351,1095
158439243,1095
-2102927559,1089
-207028568,1081
-1466418516,1080
-497542127,1076
485915290,1074
-527386983,1073
1202186608,1069
-1457606248,1061
-460240385,1060
-1301796017,1059
-813756068,1055
1593143685,1053
1481427140,1052
-1632515498,1048
723829411,1044
-362585720,1044
537840046,1041
-1169772264,1039
-744642618,1036
645784205,1035
-187799543,1031
-1604212596,1030
55460943,1027
282972394,1026
1872959576,1023
-133888613,1019
1658526569,1016
-1419403118,1015
-247780113,1012
801319259,1010
461537966,1005
-1032698549,1004
-434958079,1002
-293826896,1000
1496100807,997
-2138300964,996
1013558484,996
-553266384,995
-1847464721,991
-1464533714,987
-1996565649,986
774485351,984
1549019072,983
1991018477,980
1222774025,978
-37530360,977
-1955015944,971
1295330391,966
1297024905,966
423820188,963
-997440475,963
664733860,962
-787438648,957
263528873,954
-445906739,952
-649897831,950
-1226033067,946
476412542,940
-867566712,937
-114110046,936
1673105428,924
146585151,919
-331583414,916
-410604936,916
479434565,914
1265261644,909
1549723479,904
1774493235,903
1978790841,902
1478113684,901
-1195278474,900
342059802,896
279226857,890
399598417,889
-901972828,882
483475011,876
52700332,872
248014091,872
2078146392,870
-670830183,870
-1437720835,869
758560487,869
-528367787,868
524868029,867
-103141684,865
1965075352,865
160894062,865
541489307,863
-949712247,862
69660035,862
1560101562,859
-824238553,859
-833665896,856
1789470267,856
-519920334,852
-521893266,848
-406069247,847
1322553682,844
-511899973,842
1053076845,837
1289307069,837
1820772902,836
1154850317,831
946107541,830
1677396729,828
1215347045,827
-418401474,826
1061202360,825
1650054541,825
-668399629,825
886318165,824
2124147507,821
-293687789,810
-1893502131,809
1879747495,806
1934464809,806
913059174,804
262365175,802
-1820803076,802
1894964746,800
329769951,796
-840643680,789
-1070796219,788
1622363033,783
-1813512117,782
-709690155,782
1504377138,781
324477357,780
402547956,771
319300596,771
1477650757,769
-2099026095,768
-2145525669,764
1289031152,763
-418674797,763
-1952434554,759
1442059971,759
-1892264668,757
-1875669146,757
1494261880,755
-588831774,753
1523871520,750
-1152026690,748
342946240,748
-909825338,747
307123127,744
-1849917521,742
438690260,741
-137616155,737
-1464427888,736
-2140054473,735
-1534807711,733
193241077,732
-818995519,729
613025336,728
698926433,725
-1021365602,725
-995338560,711
398111273,711
-820169539,711
1524553549,709
-543682893,708
46980191,706
888040762,704
-1228428735,701
-673272614,700
1624266644,700
-628639793,695
-388679303,694
1016146852,691
709824360,690
14247505,687
-1590665281,686
-111996025,685
388426202,685
-1334251965,684
-1587594272,682
1925244237,679
-1440286798,679
457108945,678
-538473078,678
1527962156,677
-1532984763,676
-1566114211,672
694334796,670
-1168636662,670
988889204,668
249215487,665
-1509860744,664
908554502,664
1942520514,663
1609057600,661
-1064854813,658
-777197782,656
-445544016,654
239519537,651
-1567571874,650
-140374135,649
692334504,649
1291457614,645
153826400,644
926035493,643
-778719970,640
-1068310208,640
-412130158,638
304327299,638
-169842078,636
1701516796,635
-1050861876,633
151184367,632
728567482,631
-674491227,629
365173176,629
-100816957,628
1135957174,626
540107173,625
-14034179,623
1268004071,621
554182205,621
1094104749,620
521974641,615
1197934423,614
1797627114,610
103322754,610
-1646116449,608
-1164068950,608
-1674989461,606
665463321,606
-696375792,605
-1754846367,603
380991569,603
1257960889,602
1062063783,602
-665399664,602
1691340767,601
1328905104,601
-710320800,597
-194714037,597
1911473373,596
-977494423,593
-2120302688,592
473006428,592
-1761752221,587
597864737,585
1218496779,585
-891724992,584
1545943073,583
1270063209,582
761882717,579
1810603055,578
2123944030,577
-1978764224,573
455934622,573
-800980455,573
992287637,572
-1576267809,570
1902397769,569
-2107077644,568
-1876078264,567
1518627073,567
-1490562961,565
1168291691,565
-2115728840,562
1182479075,561
-1611534358,560
1876815460,557
-1636113933,556
1483339053,556
-1544443679,556
900281421,555
1001715531,551
-1124545008,548
-1315528911,546
-814212925,542
-428637351,541
2078580133,540
1855844121,539
-733509535,533
-1683088938,532
-1156312330,532
-498509192,530
887635714,527
2116438903,526
1705394659,525
-278517194,523
-1862744102,521
-163614949,521
-758579039,520
303828573,519
1416447981,518
-1511559054,518
1638608299,517
-608408236,516
1054493080,516
-1805443932,516
1412373380,515
-719827744,514
460540511,514
1652134542,513
594154133,512
1034539248,510
747825393,510
1664574712,510
-734622988,510
-622397119,509
1469226712,509
1446630674,509
1743199602,508
1223604853,508
-13613327,508
987167558,507
736070784,506
1362053734,506
1042500826,504
-1613434212,503
1327599763,502
-779167674,502
-1027172065,500
-1742459033,500
-1522675609,497
-195798517,497
306902994,496
-932887224,492
1110749713,488
633719221,487
-2114921355,487
1901345031,486
-513071393,486
-431181237,486
-2093610698,486
-645122803,479
1196051509,479
1869629566,478
1969229748,477
1414518762,477
1176764880,476
-24276522,476
414872635,476
540146448,474
2120664345,473
-285017717,472
-1907772082,471
1721131641,468
1847219874,467
189845483,466
-309837822,465
-220695836,465
1946289056,464
-1131311661,463
-1651742445,463
1460869553,463
1264441916,462
-2047928452,462
916601068,462
1757538599,460
1322569177,460
1622950101,459
1660698772,458
2047928759,458
-40467132,458
-1023865029,453
-1612332087,453
-113971507,452
-1652026930,448
732545876,448
912796210,447
-425546401,446
-1702029758,446
500942580,445
648453396,445
1626110249,444
1963721423,443
1790746976,443
986273230,442
-1731030118,442
-1478545708,440
248428010,440
-55162440,440
1145984209,439
359189077,439
-851439987,438
-109420930,438
-608016035,438
665496887,437
-857150829,437
-1770400057,436
-1752235795,436
67749889,435
-2140870346,432
2082194918,431
1100236635,429
-982162903,429
1282367985,428
-1860290261,425
-572282039,425
-1137138538,425
-414894595,424
-1031891416,423
1789819203,422
1165375677,422
-1751712106,422
1503670968,420
-1025217189,420
-800533379,416
-2120774855,416
206576409,414
-857487156,414
1848235184,413
275413339,412
1127214028,409
-1226933300,408
-1643880721,407
-1626134889,406
1749946182,405
1895206204,404
-179219985,403
821687304,401
508007489,398
-1763081095,397
-895164414,397
-2143604647,397
-61685405,396
1657037181,396
-1307570147,395
1428319618,394
-1454313707,392
-41928393,392
621445956,390
1882223375,389
1159067630,386
-467427519,385
-1455465640,384
250249084,383
1984471600,383
761229959,381
1025788131,381
-1305012532,380
-2006961864,380
-1060292561,377
1968163338,377
562514128,377
198212707,375
958757960,374
-1661278909,373
1268641603,371
132641511,369
-1376503448,369
1982655136,369
1692884736,367
1237739234,367
-70723136,367
-1666023186,366
-1540124244,366
573174833,365
1540210427,365
970686906,365
-1292383554,365
665123895,363
1217805809,362
-358449903,360
233402284,355
1467037394,354
-918497229,354
-1867865400,353
1479310499,353
258480782,353
1929577010,353
-1421798072,352
-41039266,352
-1922518754,347
-1120198216,347
-736427639,346
1435329620,345
2002363597,344
-1329733733,343
-1852353931,343
-1648852029,340
-1395502802,339
1320003866,338
-758207400,338
-514013423,338
-189516624,338
658516918,337
778998754,337
452437531,337
-1478577701,334
1995549660,332
2119087882,332
-1222125578,331
697623952,330
2028931277,329
-368354885,329
-1576174895,327
-511307946,326
585887327,326
-1261921831,325
782704030,325
-1614050785,323
-1897710542,323
-1295072228,323
-443471781,323
1864421064,319
-864923191,318
1919414423,318
-680054162,316
-2001502012,315
1485197711,315
-1281925914,314
1801739464,314
1768447901,314
1937154880,313
-1960593145,313
-1150749805,313
-428036440,309
-1856984525,308
1542638740,308
808465313,308
621862930,307
-1415067649,306
-1888464555,306
1493408297,305
1831225101,305
773392163,303
618103802,302
-979889442,302
-1684647587,300
-375493940,299
1956303441,299
281251887,298
-1186365351,298
-175808164,296
195094334,296
621694349,296
-1686242021,295
607880490,295
-1283630079,295
260117868,294
-2008938603,292
-1439182983,292
-725010556,290
-722478875,290
891710129,289
2119633436,288
-474699370,286
990358329,286
93735400,286
-173245762,286
-1065327523,286
1696197856,285
-948881301,284
1690331099,284
-608752786,284
-1795868017,284
465686913,283
-988679569,282
-105598598,282
480522604,281
2112992371,280
-1102049569,279
497652507,278
-1850658943,278
1202777912,278
1065997615,278
307450833,278
-728596960,277
-208673682,277
-1914133344,276
714762032,276
-1722130864,276
-886670344,274
-242098103,273
-1639516688,273
-930789357,273
1343561154,273
-1906899299,273
1507648902,272
2005624700,272
1017588601,271
904366814,271
2076068883,270
304474041,270
-1247786256,270
-1785486059,269
961944367,269
2138620990,267
-1506504349,267
-1990364237,267
-1025478800,266
1758330340,265
1870854611,264
-1340341454,264
1415948706,264
-1642545932,264
-1731824581,264
-127900943,263
-2004259712,262
1000485740,262
-1169729948,261
-1876094526,261
1308751993,260
1620299108,259
278844820,258
1587458062,258
-2119157118,257
-269800823,257
336700097,257
1971699880,256
-853169192,254
-1824598578,254
1768559266,254
-1397763248,254
955433762,253
1912722822,252
-1647869560,252
992810884,251
-1448100264,251
-34066084,251
1815708014,251
-1946441084,251
1982575511,250
2076898038,249
331946752,249
1085500428,248
-1763273510,248
2141628875,248
1021163909,248
-822820606,248
1443083612,247
-11198246,247
-1290941562,247
-78227743,247
1910218940,247
-257421411,246
1185229454,246
1230784733,246
2086898905,245
-2143900404,245
-1427700854,243
829874479,243
-1352781947,242
2133270774,242
-230546595,242
1263481436,241
1066122491,241
-617833050,241
1849509054,240
-1480231351,240
1557359183,239
1911772806,239
-534318559,238
-853534359,238
-1424344188,238
-915905510,237
-1879036630,237
236734728,237
-1884269565,236
463943589,236
-1183532753,235
-203312738,235
1978491017,234
-386870743,234
-8357519,233
1400751907,233
-1956806505,233
-776650584,233
1625026159,232
659794601,232
-2105735529,231
-1228574014,231
-276842067,231
797627537,230
-1212144662,229
1714283096,229
-2106883084,229
-111045160,229
1268360203,228
862469280,228
1630873983,228
1719950012,227
1509825467,227
902807047,226
1170909048,226
252354059,226
118759013,226
-841810058,225
-171439595,225
-1839876628,225
178221853,225
1327335741,224
-1808551605,224
-1669683711,223
202041647,223
769436134,223
-2094830179,223
-250941266,223
-1555871240,222
-99512238,222
-1952070567,222
-1224807616,221
707384659,219
1611963701,218
-140290146,218
2020400858,217
-1145655890,217
1698254690,217
-217914022,216
-955761620,216
-2131186775,216
1693590044,215
-1281523130,215
1821536008,214
169663081,212
1544491937,211
-116007762,211
1203752762,210
-1418209276,210
398228058,209
1570093164,209
-1035546964,209
-969214081,208
1249856006,208
-1532293283,208
-1870551508,208
227527156,207
548516368,207
-876999972,207
162151079,207
-1838466330,206
1239280733,206
-1655887729,206
275411029,206
2089943544,205
-1572146559,205
1783398134,204
-1165796037,204
-969570902,204
1886280593,204
-1298528638,204
-1548989486,204
-1593459305,200
-999848528,199
-1502577749,199
-478069469,198
-1138769895,198
-473297259,198
-63948367,198
1474966510,197
704388910,197
-1400176350,196
1710063417,196
1308201775,196
738460283,196
738517823,196
385032931,196
1199665403,196
-1716075714,196
1667204151,195
1481564478,195
1554154881,195
-1324842846,195
-455393762,195
1852580045,194
-1241630697,194
153174198,194
438841979,192
-1542699956,192
134414333,192
-1030880570,192
1392983513,190
-717358210,190
-919120339,190
2146654979,190
-911952904,189
-1574025053,189
-640716714,189
1712158968,189
-1575787990,188
1541510772,188
-920531662,187
-1285181512,187
1166080678,187
-1973225781,187
-329555450,187
919405366,187
-1885118614,186
-1460168601,186
-789434737,185
-1800756845,185
880420473,184
-782117769,184
-1811663324,184
-2002543069,184
1015776287,184
-2112561009,184
1655599526,183
-311463721,183
1246846822,183
1406076036,183
493168353,182
566605572,182
-1939706451,181
680037584,180
889743734,179
-1793159485,179
2116667664,179
1768353148,179
635318533,179
-1906873516,179
1312152487,178
-1159794989,178
-111396831,178
296434227,178
1403684719,177
-746216312,177
-1951653613,177
1397982694,176
-1170751536,176
-1488298112,175
-797572964,175
1835208267,175
-865403164,175
2137510271,174
339216871,174
-1703770623,174
-1837086813,174
723928341,174
1570150509,174
-258224383,174
200021595,173
-84812632,173
1091553342,172
-878300705,172
183118556,171
-1593518081,171
1989855839,170
-399449382,169
1356074380,169
-1092892984,169
2033182469,169
-150329606,168
-339489421,168
-1388238970,167
-1852811734,167
573739846,167
-2118344246,167
873960306,166
-664690767,166
-1117817194,166
-710290231,165
-367267505,165
1292021630,165
-363232563,165
-150513354,165
-1308662588,164
-1182872477,164
1245868562,164
2050284181,163
274060093,163
-592214570,163
-185447186,163
83049027,162
-856134798,162
1203505198,162
2061580169,162
234248262,162
-2091969847,162
2003470492,161
-53340407,161
-1407508533,160
-397082034,159
-1809190270,159
1700089733,159
-1889610639,159
-1270295975,158
-1767468105,158
2019092612,158
-1049252852,157
1484987431,157
1097363683,157
-1002210640,157
1655109453,157
296723475,157
-2012302367,157
-1400759831,156
-663546759,155
-1796810131,154
1652811897,154
-29842941,154
896408504,154
242066300,154
-1482936959,154
373880795,153
861352375,153
-819216269,153
308892952,153
1873764726,153
-1128531543,153
-358000233,152
408247973,152
-132282623,152
1126852065,151
1415457037,151
-1159900913,151
-416360215,150
-119375128,150
-644389186,150
574945198,150
869145034,150
-1270487227,150
1301110912,149
468704370,149
175623589,149
-1315622842,149
-1152567092,148
-1089431078,147
1927268278,147
2015923467,147
1591704598,147
-2067161719,146
-596748685,146
1782625693,146
-516944457,146
-695089218,146
-613440302,146
-167995083,146
616668061,145
-783322593,145
-1521206900,145
-504071368,145
1079790165,144
46551975,144
-168619089,144
1532063688,144
-296163545,144
737152109,144
-1026625453,144
-187347560,144
-169516485,144
179176019,143
1156593039,143
949990672,143
523270265,143
305072904,143
-1670351353,143
2094229196,143
-2037210096,142
545164565,142
659434670,142
-1070870537,142
699079197,142
2007955991,142
1787804337,142
127172193,141
-1285654075,141
833690915,141
860780192,141
1746007311,141
570251908,141
-1039412520,141
1261810987,141
1393683154,140
-512379585,140
-1990061048,140
1049686485,140
-1527576187,140
1059844847,140
-1061546633,139
-248081041,139
-1976337540,139
-510207208,139
-1419419812,139
-1293002120,139
-1557660929,138
435237182,138
-2005710041,138
186971419,138
333919374,138
-469825926,137
947041398,137
-75520801,136
-1040565956,136
-1241152412,136
-857179299,136
-1094534803,136
1149260012,136
663772011,135
1030097183,135
-1104749575,135
441291420,135
207340616,135
1964908580,135
-888888683,135
360771340,135
-372481623,135
-1959403467,134
-918724428,134
750548771,134
-1571592219,134
1498141681,134
-652388912,133
-1130621281,133
552234030,133
-2140449211,132
1708500351,132
-1329445125,131
-2141658345,131
-548265949,130
831450026,130
-2050196232,130
-1861273612,130
-353697724,130
-1294255581,130
1934026336,129
575596174,129
1367580387,129
-1466595682,129
-1395717300,128
-151777273,128
-1347136837,128
868207537,128
503027846,127
-98181014,127
-943168384,126
-1993730280,126
-808711204,126
-1032453505,126
34535560,126
2128673730,125
538330509,125
1271355725,125
-1620461667,125
-344258133,124
571403314,124
-155060852,124
-533983424,124
-551141140,124
1175266544,124
-2050892971,124
-919439798,124
741568107,123
579902047,123
1946716953,123
2093893282,123
-1287411655,123
1097178713,122
-2075859398,121
1561019564,121
-2000867806,121
1951798756,121
1253069859,120
1560813345,119
-1634112015,119
435393528,119
309336107,119
1774942052,118
1979165428,118
1881416577,118
-1673546280,117
147915812,117
320582743,117
34456561,117
-31360058,117
-925739328,116
475560586,116
314326101,116
302246178,116
-183187002,116
331004900,116
-2069955839,115
-1508130785,115
-546001739,114
-1244696546,114
-887774981,114
-1716169411,113
445456978,113
1999525714,113
-865806404,113
-1283615057,113
-1520114438,112
-2020259043,112
1905475009,112
155919802,112
-2029408480,111
-513633938,111
-579214240,111
1056139212,111
418711563,111
-2090898572,111
-2110045377,110
1713715104,110
186307353,110
-1176274251,110
161481612,110
-18076557,109
-280906529,109
-1260970823,109
-412140385,109
2132677642,109
291912294,109
-542451542,109
-1562333994,109
1090462107,108
2063676160,108
-2049760367,108
250578192,108
-2018593773,108
347867537,108
1084928545,108
1640985807,107
723347358,107
-2017089039,107
1922326860,107
863540551,107
-1540236223,107
707985189,106
1977810270,106
1116133358,106
764978110,106
610597782,106
729857375,106
-796560117,105
-1938161517,105
333147034,105
990481826,105
39751968,105
-824211386,104
1425587632,104
-2135069910,104
2033017401,104
2011687665,104
23294342,103
925952293,103
752713991,103
-632237322,103
583767918,103
-1926923989,103
-1638859640,103
-1990709879,102
-889851776,102
1459046631,102
-1410927611,102
2087464735,102
292716690,102
1139407780,102
696821682,101
-3909323,101
377309652,101
415377739,101
182671749,101
-569803939,101
235767372,101
-1406013545,101
1901705256,100
-1819238159,100
-1688564278,100
495638544,100
1552245659,100
1215574136,100
794068756,99
-1684886004,99
-1136538350,99
-1802078654,99
-2089853421,99
313346461,99
1339493744,98
368854983,98
-1254757164,98
1747630048,98
-766062815,97
-1930837759,97
-305826113,97
-1301401975,97
-801898958,97
286351563,97
1638349931,96
-1526098638,96
928274788,96
-1472939991,96
-353261244,95
1048529329,95
2032570171,95
-1330437874,95
-708125951,94
1543767936,94
30890835,94
-1928853436,94
-2137863053,94
576259883,94
-815598108,94
-1703603750,94
433986114,94
725812250,94
126321641,94
349601619,93
-161365322,93
868691854,93
-1650374179,93
-1558437955,93
-2118791061,93
1088877044,93
899737949,93
1946532267,92
-509989485,92
2100478076,92
1197881470,92
1455479297,92
1357069172,92
-702675274,92
699089854,91
466999748,91
381136082,91
-1603698293,91
-2130173471,91
-101443326,91
302488134,91
-84233917,91
630683632,91
590193952,91
1770876729,90
-1381827860,90
1441445954,90
-1499755612,90
1197586295,90
2057838114,90
1754959140,90
1222314174,90
-1616410247,90
1315719396,90
-345744142,90
2069567355,89
-527611797,89
-1261713414,89
18622974,89
-2013411658,89
-1835029947,89
1974928053,89
-1914992890,89
1937705059,89
821052494,89
-1235154641,88
-1182619026,88
-1486558850,88
-1294071205,88
2081508298,88
-884345710,88
-36114838,88
-324853165,88
-149791488,88
1973479341,88
-1860797612,88
-996005487,87
1305272967,87
1705221110,87
-896438407,87
509605200,87
-544890545,87
27848340,87
1836051015,87
268203421,87
-979683884,86
-1354669401,86
4165321,86
1062693529,86
1373796921,86
-665770748,86
821985851,86
-1601195013,86
-1229063387,86
704384105,86
1148313756,86
-264221302,85
909554137,85
-814204262,85
-1452618554,85
-984867434,84
-1236736662,84
706720795,84
-1491034113,84
2043691248,84
-1723875732,84
-1687890707,84
-1963389289,84
-492045260,84
1782867153,83
-1600475975,83
93624965,83
1546520910,83
1395560572,83
-1564940778,83
1052874291,83
-873919438,83
414585046,82
706167145,82
-318518208,82
-1932285593,82
-232050079,82
1225593477,82
-1315105235,82
-250315328,82
458814262,81
1321822343,81
1017360315,81
1940097706,81
2067742684,81
494204810,81
1308797236,80
852343903,80
-108845019,80
825376937,80
-920155706,80
712067501,80
911886352,80
-293615345,79
-636889098,79
-1291683006,79
1512868101,79
-193469925,79
897740863,78
1201816924,78
-1866396589,78
-1082119029,78
-188911903,78
132265574,78
-1654744841,78
2111638439,78
-825473444,77
1797573372,77
90859988,77
1597701500,77
-1811416146,77
19591525,77
968494861,77
222378459,77
-796078377,77
1281038690,77
-843297578,77
-1697335547,76
-390121496,76
-730113321,76
-1041062724,76
629340936,76
